datetime,2096287_LEVEL,2096287_TEMPERATURE,2096282_LEVEL,2096282_TEMPERATURE,2095778_LEVEL,2095778_TEMPERATURE,2094825_LEVEL,2094825_TEMPERATURE,2096276_LEVEL,2096276_TEMPERATURE,2087805_LEVEL,2087805_TEMPERATURE,2084966_LEVEL,2084966_TEMPERATURE,2095028_LEVEL,2095028_TEMPERATURE,2083447_LEVEL,2083447_TEMPERATURE,2096272_LEVEL,2096272_TEMPERATURE,2095779_LEVEL,2095779_TEMPERATURE,2093378_LEVEL,2093378_TEMPERATURE,2095772_LEVEL,2095772_TEMPERATURE,2096267_LEVEL,2096267_TEMPERATURE,2084838_LEVEL,2084838_TEMPERATURE
2018-11-30 14:30:00,101.322,20.953000000000003,98.6844,18.283,99.4011,11.442,99.4885,18.597,98.6832,21.385,99.2,20.4,99.292,22.0,109.255,20.36,226.133,20.899,99.2713,10.076,129.591,20.48,98.7986,15.135,99.403,14.049000000000001,111.328,20.709,106.139,15.4
2018-11-30 14:45:00,101.329,20.954,98.6945,18.284000000000002,99.4082,11.457,99.4922,18.595,98.6888,21.384,99.206,20.4,99.302,22.0,109.257,20.36,226.144,20.899,99.2776,10.165,129.588,20.480999999999998,98.8031,15.134,99.4059,14.047,111.288,20.709,106.147,15.4
2018-11-30 15:00:00,101.342,20.953000000000003,98.7109,18.283,99.421,11.468,99.51,18.593,98.7059,21.383000000000003,99.23299999999999,20.5,99.314,22.0,109.251,20.358,226.161,20.899,99.2908,10.267000000000001,129.59,20.48,98.8211,15.128,99.4222,14.045,111.315,20.708000000000002,106.162,15.4
2018-11-30 15:15:00,101.376,20.953000000000003,98.7379,18.282,99.4496,11.479000000000001,99.5392,18.592,98.7345,21.381999999999998,99.25200000000001,20.4,99.34899999999999,22.0,109.296,20.357,226.188,20.898000000000003,99.3247,10.380999999999998,129.598,20.480999999999998,98.8499,15.127,99.4542,14.040999999999999,111.34,20.706999999999997,106.191,15.4
2018-11-30 15:30:00,101.396,20.953000000000003,98.7459,18.282,99.4646,11.492,99.5488,18.592,98.7446,21.381,99.264,20.4,99.359,22.0,109.298,20.355999999999998,226.192,20.899,99.3375,10.481,129.598,20.48,98.8606,15.124,99.463,14.037,111.348,20.706999999999997,106.193,15.3
2018-11-30 15:45:00,101.396,20.954,98.7485,18.282,99.4596,11.501,99.5474,18.593,98.7401,21.38,99.26299999999999,20.4,99.355,22.0,109.316,20.355,226.192,20.898000000000003,99.332,10.552999999999999,129.583,20.480999999999998,98.8558,15.123,99.4616,14.032,111.345,20.706,106.19,15.3
2018-11-30 16:00:00,101.386,20.954,98.7312,18.282,99.4471,11.513,99.536,18.592,98.73,21.379,99.251,20.4,99.345,22.0,109.3,20.354,226.179,20.899,99.3233,10.597000000000001,129.567,20.480999999999998,98.8447,15.122,99.4522,14.03,111.329,20.706,106.18,15.3
2018-11-30 16:15:00,101.387,20.954,98.7372,18.281,99.4468,11.527999999999999,99.5357,18.590999999999998,98.7334,21.378,99.24600000000001,20.4,99.344,22.0,109.294,20.354,226.179,20.899,99.3198,10.615,129.556,20.48,98.8489,15.122,99.4481,14.026,111.337,20.705,106.18,15.3
2018-11-30 16:30:00,101.381,20.953000000000003,98.7306,18.28,99.4415,11.546,99.5321,18.590999999999998,98.7255,21.377,99.243,20.4,99.338,22.0,109.269,20.354,226.171,20.899,99.3159,10.604000000000001,129.542,20.48,98.843,15.124,99.4416,14.015,111.33,20.704,106.17399999999999,15.3
2018-11-30 16:45:00,101.384,20.953000000000003,98.7307,18.28,99.4449,11.545,99.5337,18.59,98.7302,21.375999999999998,99.244,20.4,99.339,22.0,109.264,20.352,226.17,20.899,99.3147,10.538,129.532,20.480999999999998,98.8427,15.125,99.445,14.0,111.326,20.703000000000003,106.175,15.3
2018-11-30 17:00:00,101.393,20.954,98.7444,18.28,99.4585,11.522,99.5485,18.589000000000002,98.7398,21.375,99.26,20.4,99.35600000000001,22.0,109.279,20.352,226.179,20.899,99.328,10.413,129.535,20.48,98.854,15.126,99.4587,13.995,111.329,20.703000000000003,106.19200000000001,15.3
2018-11-30 17:15:00,101.389,20.954,98.7494,18.28,99.4557,11.482999999999999,99.5435,18.589000000000002,98.7404,21.374000000000002,99.251,20.4,99.351,22.0,109.307,20.351,226.183,20.899,99.3271,10.305,129.527,20.48,98.8567,15.129000000000001,99.456,13.992,111.328,20.701999999999998,106.189,15.3
2018-11-30 17:30:00,101.387,20.953000000000003,98.7395,18.279,99.4525,11.452,99.5373,18.587,98.7376,21.373,99.25,20.4,99.345,22.0,109.261,20.35,226.175,20.899,99.317,10.249,129.514,20.48,98.8488,15.130999999999998,99.4483,13.988,111.315,20.701999999999998,106.185,15.3
2018-11-30 17:45:00,101.404,20.954,98.7488,18.278,99.4653,11.431,99.5522,18.587,98.746,21.372,99.26299999999999,20.4,99.35799999999999,22.0,109.301,20.349,226.179,20.899,99.331,10.166,129.51,20.480999999999998,98.8582,15.133,99.4656,13.982999999999999,111.355,20.701,106.20200000000001,15.3
2018-11-30 18:00:00,101.397,20.953000000000003,98.7441,18.278,99.4594,11.431,99.5448,18.585,98.7406,21.371,99.259,20.4,99.35600000000001,22.0,109.312,20.348,226.179,20.899,99.3223,10.117,129.497,20.48,98.8581,15.136,99.4579,13.974,111.377,20.7,106.19200000000001,15.3
2018-11-30 18:15:00,101.401,20.954,98.7551,18.278,99.4661,11.437000000000001,99.5591,18.584,98.7493,21.37,99.27,20.4,99.365,22.0,109.329,20.348,226.186,20.899,99.3337,10.079,129.493,20.48,98.8676,15.139000000000001,99.47,13.972000000000001,111.365,20.7,106.206,15.3
2018-11-30 18:30:00,101.398,20.954,98.7504,18.277,99.4614,11.431,99.5525,18.582,98.7466,21.369,99.26299999999999,20.4,99.35600000000001,22.0,109.294,20.347,226.176,20.899,99.3299,9.998,129.479,20.480999999999998,98.8634,15.142000000000001,99.4636,13.956,111.324,20.699,106.20299999999999,15.3
2018-11-30 18:45:00,101.383,20.954,98.7407,18.277,99.4549,11.444,99.5398,18.582,98.7363,21.368000000000002,99.25,20.4,99.348,22.0,109.262,20.345,226.165,20.899,99.3179,9.932,129.464,20.480999999999998,98.85,15.145,99.4545,13.950999999999999,111.315,20.698,106.19200000000001,15.3
2018-11-30 19:00:00,101.389,20.953000000000003,98.7471,18.276,99.4591,11.437999999999999,99.5465,18.579,98.7395,21.366999999999997,99.255,20.4,99.354,22.0,109.268,20.345,226.167,20.899,99.3233,9.838,129.453,20.480999999999998,98.8572,15.148,99.4587,13.94,111.341,20.698,106.197,15.3
2018-11-30 19:15:00,101.392,20.953000000000003,98.7509,18.275,99.4685,11.449000000000002,99.5518,18.577,98.7504,21.366,99.26700000000001,20.4,99.35600000000001,22.0,109.282,20.344,226.172,20.899,99.3302,9.771,129.44,20.48,98.8707,15.152000000000001,99.4655,13.935,111.321,20.697,106.204,15.3
2018-11-30 19:30:00,101.406,20.953000000000003,98.7721,18.275,99.4847,11.459000000000001,99.5699,18.576,98.7662,21.365,99.285,20.4,99.37799999999999,22.0,109.303,20.343,226.185,20.898000000000003,99.3453,9.69,129.44,20.48,98.8838,15.155,99.4827,13.925,111.336,20.697,106.20700000000001,15.2
2018-11-30 19:45:00,101.407,20.954,98.7717,18.274,99.4841,11.445,99.5706,18.574,98.7662,21.365,99.285,20.4,99.38,22.0,109.306,20.343,226.185,20.899,99.3461,9.612,129.426,20.480999999999998,98.8806,15.158,99.4816,13.908,111.342,20.695999999999998,106.22200000000001,15.3
2018-11-30 20:00:00,101.405,20.954,98.773,18.273,99.4808,11.44,99.5712,18.573,98.7669,21.364,99.28,20.4,99.37700000000001,22.0,109.278,20.340999999999998,226.178,20.899,99.3427,9.542,129.415,20.480999999999998,98.8825,15.161,99.4805,13.911,111.345,20.695,106.20700000000001,15.2
2018-11-30 20:15:00,101.418,20.954,98.7798,18.273,99.4918,11.435,99.5809,18.572,98.7801,21.362,99.291,20.4,99.38600000000001,22.0,109.289,20.340999999999998,226.185,20.899,99.3542,9.474,129.407,20.480999999999998,98.8957,15.163,99.4899,13.899000000000001,111.349,20.694000000000003,106.21600000000001,15.2
2018-11-30 20:30:00,101.41,20.954,98.7798,18.271,99.4904,11.424000000000001,99.5762,18.572,98.7693,21.361,99.29,20.4,99.38799999999999,22.0,109.276,20.34,226.181,20.899,99.3502,9.408999999999999,129.393,20.480999999999998,98.8917,15.165,99.4875,13.89,111.343,20.694000000000003,106.213,15.2
2018-11-30 20:45:00,101.41,20.954,98.7854,18.272000000000002,99.4921,11.415,99.58,18.57,98.7786,21.361,99.29799999999999,20.4,99.391,22.0,109.275,20.339000000000002,226.191,20.898000000000003,99.3544,9.35,129.382,20.480999999999998,98.8985,15.164000000000001,99.4908,13.88,111.348,20.693,106.223,15.2
2018-11-30 21:00:00,101.404,20.953000000000003,98.7763,18.271,99.4856,11.431,99.5702,18.576,98.7678,21.359,99.288,20.4,99.383,22.0,109.269,20.338,226.177,20.899,99.346,9.312999999999999,129.38,20.480999999999998,98.8869,15.165,99.4827,13.877,111.336,20.691999999999997,106.21,15.2
2018-11-30 21:15:00,101.385,20.954,98.7642,18.271,99.4665,11.442,99.5532,18.567999999999998,98.7622,21.358,99.26899999999999,20.4,99.36399999999999,22.0,109.273,20.337,226.164,20.899,99.3315,9.29,129.359,20.480999999999998,98.8771,15.167,99.4631,13.872,111.309,20.691999999999997,106.197,15.2
2018-11-30 21:30:00,101.367,20.954,98.7465,18.269000000000002,99.456,11.439,99.5423,18.564,98.7421,21.357,99.256,20.4,99.348,22.0,109.256,20.336,226.138,20.899,99.3166,9.267999999999999,129.339,20.480999999999998,98.858,15.169,99.4546,13.874,111.295,20.691,106.179,15.2
2018-11-30 21:45:00,101.348,20.954,98.7341,18.269000000000002,99.4392,11.437000000000001,99.5235,18.561,98.7327,21.357,99.23899999999999,20.4,99.33,22.0,109.252,20.335,226.125,20.899,99.3001,9.255,129.319,20.480999999999998,98.8458,15.168,99.4371,13.873,111.282,20.69,106.164,15.2
2018-11-30 22:00:00,101.345,20.953000000000003,98.7471,18.269000000000002,99.42,11.435,99.5092,18.56,98.7426,21.355999999999998,99.227,20.4,99.322,22.0,109.277,20.334,226.121,20.898000000000003,99.284,9.25,129.295,20.480999999999998,98.867,15.167,99.4224,13.873,111.3,20.689,106.15100000000001,15.2
2018-11-30 22:15:00,101.355,20.953000000000003,98.7395,18.269000000000002,99.4272,11.409,99.5139,18.561,98.7316,21.354,99.23100000000001,20.4,99.325,22.0,109.278,20.334,226.116,20.898000000000003,99.2926,9.238,129.293,20.480999999999998,98.8583,15.164000000000001,99.4265,13.874,111.277,20.689,106.15799999999999,15.2
2018-11-30 22:30:00,101.36,20.953000000000003,98.7443,18.27,99.4317,11.384,99.5219,18.557000000000002,98.7412,21.354,99.23700000000001,20.4,99.32799999999999,22.0,109.275,20.333,226.11,20.899,99.2969,9.225,129.283,20.48,98.8614,15.164000000000001,99.429,13.865,111.29,20.688000000000002,106.15899999999999,15.2
2018-11-30 22:45:00,101.38,20.953000000000003,98.751,18.268,99.4447,11.365,99.532,18.557000000000002,98.7479,21.351999999999997,99.24600000000001,20.4,99.34100000000001,22.0,109.262,20.332,226.104,20.899,99.31,9.217,129.28,20.480999999999998,98.8595,15.162,99.4434,13.865,111.288,20.686999999999998,106.171,15.2
2018-11-30 23:00:00,101.39,20.954,98.7436,18.267,99.4532,11.347999999999999,99.5416,18.565,98.7398,21.351999999999997,99.26100000000001,20.4,99.353,22.0,109.257,20.332,226.101,20.899,99.3213,9.214,129.275,20.480999999999998,98.8566,15.16,99.4554,13.86,111.282,20.686,106.18799999999999,15.2
2018-11-30 23:15:00,101.38,20.954,98.7324,18.267,99.4383,11.332,99.5298,18.57,98.7245,21.351,99.24700000000001,20.4,99.339,22.0,109.255,20.33,226.093,20.898000000000003,99.3033,9.208,129.256,20.480999999999998,98.8493,15.157,99.441,13.857000000000001,111.269,20.686,106.16799999999999,15.2
2018-11-30 23:30:00,101.364,20.954,98.7248,18.266,99.4271,11.315999999999999,99.5167,18.566,98.7262,21.35,99.23200000000001,20.4,99.323,22.0,109.239,20.331,226.096,20.899,99.2951,9.199,129.228,20.480999999999998,98.8383,15.155999999999999,99.4273,13.843,111.263,20.686,106.15299999999999,15.2
2018-11-30 23:45:00,101.344,20.954,98.7027,18.265,99.4071,11.300999999999998,99.494,18.55,98.6948,21.349,99.21,20.4,99.304,22.0,109.212,20.329,226.067,20.899,99.2687,9.193,129.206,20.480999999999998,98.8182,15.154000000000002,99.4063,13.843,111.241,20.685,106.132,15.2
2018-12-01 00:00:00,101.32,20.953000000000003,98.6558,18.264,99.3791,11.285,99.4672,18.539,98.6496,21.346999999999998,99.189,20.4,99.281,22.0,109.175,20.328,226.011,20.899,99.2462,9.179,129.183,20.480999999999998,98.7703,15.15,99.3803,13.843,111.204,20.684,106.111,15.2
2018-12-01 00:15:00,101.319,20.953000000000003,98.6653,18.264,99.3771,11.270999999999999,99.4674,18.538,98.6623,21.346999999999998,99.184,20.4,99.277,22.0,109.251,20.327,226.019,20.898000000000003,99.2428,9.16,129.173,20.480999999999998,98.7766,15.147,99.3784,13.842,111.214,20.683000000000003,106.10700000000001,15.2
2018-12-01 00:30:00,101.306,20.954,98.657,18.262999999999998,99.3591,11.257,99.4488,18.538,98.6525,21.346,99.167,20.4,99.258,22.0,109.232,20.326,226.008,20.899,99.2219,9.142999999999999,129.155,20.480999999999998,98.7695,15.142999999999999,99.3602,13.843,111.207,20.683000000000003,106.09299999999999,15.2
2018-12-01 00:45:00,101.29,20.954,98.631,18.262,99.3422,11.245999999999999,99.4328,18.543,98.6313,21.345,99.15,20.4,99.249,22.0,109.211,20.326,225.987,20.899,99.2088,9.141,129.128,20.480999999999998,98.7459,15.137,99.3436,13.835,111.185,20.682,106.074,15.2
2018-12-01 01:00:00,101.264,20.954,98.6133,18.262,99.3261,11.282,99.4118,18.535999999999998,98.6088,21.344,99.133,20.4,99.21799999999999,21.9,109.184,20.325,225.971,20.899,99.1915,9.145,129.107,20.480999999999998,98.7254,15.133,99.3258,13.823,111.219,20.680999999999997,106.057,15.2
2018-12-01 01:15:00,101.245,20.954,98.5974,18.261,99.2998,11.293,99.3919,18.537,98.5933,21.343000000000004,99.109,20.4,99.191,21.9,109.169,20.323,225.955,20.899,99.167,9.154,129.074,20.480999999999998,98.7176,15.128,99.3021,13.829,111.217,20.680999999999997,106.03,15.2
2018-12-01 01:30:00,101.27,20.954,98.6335,18.26,99.3334,11.288,99.4221,18.535999999999998,98.6241,21.340999999999998,99.141,20.4,99.229,21.9,109.205,20.323,225.984,20.899,99.202,9.165,129.102,20.480999999999998,98.7475,15.122,99.3332,13.825,111.186,20.679000000000002,106.064,15.2
2018-12-01 01:45:00,101.261,20.954,98.6077,18.259,99.3226,11.280999999999999,99.4093,18.531,98.6039,21.340999999999998,99.125,20.4,99.20700000000001,21.9,109.201,20.322,225.963,20.899,99.1874,9.177,129.084,20.480999999999998,98.7198,15.118,99.323,13.829,111.155,20.679000000000002,106.04700000000001,15.2
2018-12-01 02:00:00,101.25,20.954,98.6025,18.259,99.308,11.274000000000001,99.3959,18.538,98.5979,21.34,99.12100000000001,20.4,99.204,21.9,109.184,20.320999999999998,225.951,20.899,99.1742,9.185,129.069,20.48,98.7139,15.113,99.3086,13.825999999999999,111.151,20.678,106.042,15.2
2018-12-01 02:15:00,101.223,20.954,98.5728,18.259,99.2825,11.263,99.3698,18.529,98.5697,21.339000000000002,99.089,20.4,99.171,21.9,109.203,20.32,225.93,20.899,99.1498,9.183,129.038,20.480999999999998,98.6818,15.109000000000002,99.2834,13.81,111.187,20.678,106.01,15.2
2018-12-01 02:30:00,101.222,20.953000000000003,98.5668,18.258,99.2855,11.252,99.372,18.531,98.5676,21.338,99.096,20.4,99.189,22.0,109.174,20.319000000000003,225.929,20.898000000000003,99.153,9.183,129.028,20.480999999999998,98.6794,15.104000000000001,99.2863,13.811,111.117,20.677,106.01700000000001,15.2
2018-12-01 02:45:00,101.194,20.953000000000003,98.555,18.258,99.258,11.243,99.3429,18.534000000000002,98.5525,21.337,99.066,20.4,99.161,22.0,109.165,20.317999999999998,225.909,20.899,99.1252,9.187000000000001,128.995,20.480999999999998,98.6644,15.097999999999999,99.2566,13.812999999999999,111.1,20.676,105.99,15.2
2018-12-01 03:00:00,101.182,20.953000000000003,98.5327,18.257,99.2372,11.210999999999999,99.324,18.524,98.5282,21.336,99.04700000000001,20.4,99.141,22.0,109.149,20.317,225.89,20.899,99.1048,9.152000000000001,128.94,20.48,98.6447,15.092,99.2371,13.807,111.087,20.676,105.97,15.2
2018-12-01 03:15:00,101.16,20.953000000000003,98.4997,18.256,99.21,11.152999999999999,99.2996,18.522000000000002,98.4955,21.335,99.01899999999999,20.4,99.113,22.0,109.106,20.317,225.856,20.899,99.0739,9.11,128.886,20.480999999999998,98.6127,15.088,99.2081,13.792,111.053,20.675,105.943,15.2
2018-12-01 03:30:00,101.143,20.954,98.4786,18.256,99.1892,11.134,99.2741,18.519000000000002,98.4766,21.334,98.999,20.4,99.09,22.0,109.07,20.316,225.837,20.899,99.0514,9.088,128.856,20.480999999999998,98.5893,15.083,99.1853,13.792,111.028,20.674,105.92,15.2
2018-12-01 03:45:00,101.134,20.954,98.4634,18.256,99.1735,11.125,99.2641,18.519000000000002,98.4602,21.333000000000002,98.984,20.4,99.075,22.0,109.049,20.315,225.828,20.898000000000003,99.0395,9.068,128.832,20.48,98.5735,15.078,99.1733,13.786,111.01,20.673000000000002,105.905,15.2
2018-12-01 04:00:00,101.131,20.954,98.4823,18.256,99.1858,11.122,99.2731,18.517,98.4785,21.331999999999997,98.99600000000001,20.4,99.088,22.0,109.063,20.314,225.845,20.899,99.0495,9.052999999999999,128.825,20.48,98.5933,15.073,99.1868,13.790999999999999,111.021,20.673000000000002,105.91799999999999,15.2
2018-12-01 04:15:00,101.118,20.954,98.4638,18.255,99.1696,11.152999999999999,99.2599,18.517,98.4618,21.331999999999997,98.978,20.4,99.075,22.0,109.066,20.313,225.824,20.898000000000003,99.0379,9.057,128.803,20.480999999999998,98.5721,15.065999999999999,99.1691,13.785,111.004,20.671999999999997,105.902,15.2
2018-12-01 04:30:00,101.103,20.954,98.4345,18.254,99.1389,11.161,99.2289,18.514,98.4305,21.329,98.949,20.4,99.04299999999999,22.0,109.023,20.313,225.798,20.899,99.0055,9.056000000000001,128.757,20.48,98.5436,15.061,99.1411,13.777999999999999,110.976,20.671,105.87100000000001,15.2
2018-12-01 04:45:00,101.074,20.954,98.3647,18.254,99.0766,11.152999999999999,99.1629,18.516,98.3637,21.33,98.88600000000001,20.4,98.977,22.0,108.965,20.311,225.734,20.899,98.9419,9.049,128.692,20.480999999999998,98.4826,15.057,99.0749,13.774000000000001,110.909,20.671,105.81,15.2
2018-12-01 05:00:00,101.058,20.954,98.3466,18.254,99.0439,11.107000000000001,99.128,18.512999999999998,98.3393,21.328000000000003,98.84899999999999,20.4,98.939,22.0,108.946,20.311,225.714,20.899,98.9051,9.009,128.655,20.480999999999998,98.4659,15.050999999999998,99.0367,13.78,110.892,20.67,105.772,15.2
2018-12-01 05:15:00,101.056,20.954,98.3547,18.254,99.052,11.083,99.1354,18.514,98.351,21.326999999999998,98.85700000000001,20.4,98.95100000000001,22.0,108.954,20.31,225.72,20.898000000000003,98.915,8.981,128.646,20.480999999999998,98.4685,15.046,99.0494,13.764000000000001,110.903,20.669,105.78299999999999,15.2
2018-12-01 05:30:00,101.054,20.954,98.3557,18.253,99.0619,11.067,99.1486,18.512,98.3489,21.326,98.85799999999999,20.3,98.96,22.0,108.96,20.309,225.722,20.899,98.925,8.961,128.642,20.480999999999998,98.4633,15.042,99.0589,13.761,110.904,20.669,105.792,15.2
2018-12-01 05:45:00,101.039,20.954,98.3258,18.252,99.0409,11.039000000000001,99.1276,18.506,98.3225,21.325,98.84100000000001,20.3,98.94200000000001,22.0,108.942,20.308,225.694,20.898000000000003,98.9059,8.931000000000001,128.613,20.480999999999998,98.439,15.037,99.0385,13.759,110.889,20.668000000000003,105.774,15.2
2018-12-01 06:00:00,101.034,20.953000000000003,98.3184,18.252,99.0273,11.011,99.1146,18.505,98.3134,21.325,98.825,20.3,98.929,22.0,109.001,20.307000000000002,225.676,20.899,98.8915,8.892999999999999,128.592,20.480999999999998,98.4348,15.032,99.0238,13.757,110.892,20.666999999999998,105.76299999999999,15.2
2018-12-01 06:15:00,101.036,20.953000000000003,98.339,18.25,99.0403,10.993,99.1262,18.503,98.3305,21.323,98.839,20.3,98.94200000000001,22.0,108.988,20.307000000000002,225.689,20.898000000000003,98.9036,8.853,128.581,20.480999999999998,98.4481,15.026,99.0374,13.744000000000002,110.916,20.666999999999998,105.775,15.2
2018-12-01 06:30:00,101.026,20.954,98.3106,18.249000000000002,99.016,10.987,99.1069,18.500999999999998,98.3035,21.322,98.815,20.3,98.92,22.0,108.994,20.305999999999997,225.667,20.899,98.8779,8.808,128.553,20.482,98.4271,15.020999999999999,99.0153,13.74,110.908,20.666,105.75399999999999,15.2
2018-12-01 06:45:00,101.011,20.953000000000003,98.2892,18.249000000000002,98.9867,10.975999999999999,99.0732,18.504,98.2843,21.322,98.785,20.3,98.89200000000001,22.0,108.936,20.305,225.634,20.899,98.8518,8.762,128.514,20.480999999999998,98.4035,15.015999999999998,98.9873,13.734000000000002,110.837,20.666,105.727,15.2
2018-12-01 07:00:00,101.01,20.953000000000003,98.2914,18.248,98.999,10.963,99.0879,18.499000000000002,98.2879,21.320999999999998,98.795,20.3,98.897,22.0,108.914,20.304000000000002,225.643,20.899,98.8639,8.721,128.51,20.480999999999998,98.4057,15.012,98.9984,13.732999999999999,110.84,20.664,105.734,15.2
2018-12-01 07:15:00,101.038,20.954,98.3592,18.248,99.0804,10.963,99.1634,18.496,98.3553,21.32,98.87299999999999,20.3,98.98100000000001,22.0,108.973,20.303,225.706,20.898000000000003,98.9387,8.683,128.568,20.480999999999998,98.4701,15.009,99.0747,13.732000000000001,110.908,20.664,105.801,15.1
2018-12-01 07:30:00,101.042,20.953000000000003,98.3769,18.247,99.089,10.95,99.1729,18.498,98.3744,21.318,98.88600000000001,20.3,98.993,22.0,108.996,20.302,225.718,20.899,98.9513,8.681000000000001,128.588,20.480999999999998,98.4905,15.002,99.0868,13.731,110.918,20.663,105.819,15.1
2018-12-01 07:45:00,101.023,20.953000000000003,98.3402,18.247,99.0543,10.982000000000001,99.1385,18.5,98.339,21.318,98.853,20.3,98.959,22.0,108.968,20.301,225.688,20.898000000000003,98.9165,8.687000000000001,128.554,20.480999999999998,98.4485,14.998,99.0524,13.717,110.893,20.662,105.78399999999999,15.1
2018-12-01 08:00:00,101.037,20.954,98.3721,18.246,99.0913,10.959000000000001,99.1804,18.489,98.3716,21.316999999999997,98.891,20.3,98.99799999999999,22.0,109.0,20.301,225.718,20.898000000000003,98.9552,8.662,128.579,20.480999999999998,98.4847,14.993,99.0928,13.717,110.952,20.662,105.822,15.1
2018-12-01 08:15:00,101.025,20.954,98.355,18.247,99.0742,10.93,99.1603,18.487000000000002,98.3529,21.316,98.87200000000001,20.3,98.97399999999999,22.0,108.983,20.299,225.701,20.898000000000003,98.9383,8.625,128.555,20.480999999999998,98.4663,14.989,99.0733,13.716,110.938,20.660999999999998,105.803,15.1
2018-12-01 08:30:00,101.022,20.954,98.3605,18.247,99.0764,10.91,99.166,18.488,98.3553,21.315,98.87899999999999,20.3,98.963,21.9,108.99,20.299,225.7,20.899,98.9422,8.599,128.546,20.480999999999998,98.4715,14.984000000000002,99.0743,13.712,110.966,20.66,105.80799999999999,15.1
2018-12-01 08:45:00,101.014,20.954,98.3609,18.245,99.0682,10.889000000000001,99.1435,18.487000000000002,98.3591,21.314,98.86200000000001,20.3,98.95100000000001,21.9,108.972,20.298,225.708,20.899,98.9237,8.6,128.527,20.480999999999998,98.4765,14.978,99.0596,13.706,110.902,20.66,105.79299999999999,15.1
2018-12-01 09:00:00,101.019,20.953000000000003,98.3798,18.244,99.0818,10.877,99.1719,18.488,98.3745,21.313000000000002,98.887,20.3,98.975,21.9,108.988,20.297,225.719,20.898000000000003,98.9465,8.607999999999999,128.53,20.480999999999998,98.4887,14.97,99.0814,13.709000000000001,110.911,20.659000000000002,105.81700000000001,15.1
2018-12-01 09:15:00,101.006,20.954,98.3559,18.243,99.0539,10.862,99.1452,18.49,98.349,21.311,98.85600000000001,20.3,98.947,21.9,108.971,20.296,225.695,20.898000000000003,98.9206,8.618,128.499,20.480999999999998,98.471,14.965,99.0524,13.702,110.887,20.658,105.786,15.1
2018-12-01 09:30:00,100.994,20.954,98.3497,18.242,99.0397,10.913,99.1249,18.483,98.3449,21.311,98.84299999999999,20.3,98.93299999999999,21.9,108.964,20.295,225.688,20.899,98.9031,8.623,128.47,20.480999999999998,98.4593,14.959000000000001,99.0409,13.693,110.906,20.658,105.77600000000001,15.1
2018-12-01 09:45:00,101.002,20.954,98.3512,18.242,99.0572,10.919,99.1442,18.482,98.3461,21.31,98.861,20.3,98.95200000000001,21.9,108.968,20.294,225.69,20.898000000000003,98.9215,8.626,128.47,20.480999999999998,98.4591,14.956,99.058,13.7,110.93,20.656,105.794,15.1
2018-12-01 10:00:00,100.99,20.954,98.3308,18.241,99.0377,10.911,99.1206,18.485,98.3267,21.308000000000003,98.836,20.3,98.926,21.9,108.949,20.293,225.67,20.898000000000003,98.9047,8.631,128.447,20.480999999999998,98.4442,14.949000000000002,99.0349,13.689,110.862,20.656,105.76799999999999,15.1
2018-12-01 10:15:00,100.987,20.954,98.3259,18.24,99.0306,10.902999999999999,99.1151,18.484,98.3243,21.308000000000003,98.83,20.3,98.92,21.9,108.948,20.293,225.668,20.898000000000003,98.8912,8.639,128.44,20.480999999999998,98.4415,14.944,99.0279,13.692,110.855,20.655,105.765,15.1
2018-12-01 10:30:00,100.996,20.954,98.3449,18.241,99.0532,10.895,99.1375,18.473,98.3391,21.307,98.85700000000001,20.3,98.95100000000001,21.9,108.944,20.291,225.679,20.899,98.9208,8.652999999999999,128.45,20.48,98.4548,14.94,99.0532,13.684000000000001,110.865,20.654,105.79,15.1
2018-12-01 10:45:00,101.001,20.953000000000003,98.3367,18.241,99.0542,10.889000000000001,99.138,18.47,98.3333,21.305,98.84899999999999,20.3,98.939,21.9,108.935,20.291,225.677,20.898000000000003,98.9182,8.675,128.434,20.480999999999998,98.4488,14.932,99.0499,13.681,110.866,20.654,105.786,15.1
2018-12-01 11:00:00,101.009,20.954,98.3602,18.238,99.0703,10.885,99.1533,18.468,98.3553,21.305,98.875,20.3,98.963,21.9,108.942,20.29,225.694,20.898000000000003,98.9375,8.7,128.436,20.480999999999998,98.4708,14.925999999999998,99.0684,13.671,110.87,20.653000000000002,105.809,15.1
2018-12-01 11:15:00,101.006,20.953000000000003,98.3376,18.238,99.0486,10.874,99.1306,18.467,98.3335,21.304000000000002,98.85,20.3,98.943,21.9,108.923,20.289,225.656,20.898000000000003,98.9138,8.726,128.412,20.480999999999998,98.4479,14.92,99.0506,13.673,110.842,20.653000000000002,105.788,15.1
2018-12-01 11:30:00,101.011,20.954,98.341,18.239,99.0568,10.870999999999999,99.1415,18.464000000000002,98.3402,21.302,98.86,20.3,98.947,21.9,108.933,20.288,225.666,20.898000000000003,98.9221,8.765,128.408,20.480999999999998,98.4533,14.914000000000001,99.0531,13.663,110.841,20.651,105.789,15.1
2018-12-01 11:45:00,101.004,20.953000000000003,98.3135,18.238,99.0311,10.863,99.1186,18.462,98.3084,21.301,98.836,20.3,98.92399999999999,21.9,108.936,20.287,225.626,20.898000000000003,98.9003,8.828,128.382,20.480999999999998,98.429,14.908,99.0299,13.673,110.83,20.651,105.773,15.1
